SMHB_ID	SMTS_ID
SMHB000557	SMTS00067
SMHB000557	SMTS00105
SMHB000557	SMTS00106
SMHB000557	SMTS00114
SMHB000557	SMTS00317
SMHB000557	SMTS00318
SMHB000557	SMTS00320
SMHB000557	SMTS00323
SMHB000557	SMTS00324
SMHB000557	SMTS00354
SMHB000557	SMTS00363
SMHB000557	SMTS00416
SMHB000557	SMTS00418
SMHB000557	SMTS00422
SMHB000557	SMTS00436
SMHB000557	SMTS00501
SMHB000557	SMTS00502
SMHB000557	SMTS00503
SMHB000557	SMTS00546
SMHB000557	SMTS00651
SMHB000557	SMTS00739
SMHB000557	SMTS00796
SMHB000557	SMTS00884
SMHB000557	SMTS00906
SMHB000557	SMTS00922
SMHB000557	SMTS00939
SMHB000557	SMTS00944
SMHB000557	SMTS00956
SMHB000557	SMTS00959
SMHB000557	SMTS00960
SMHB000557	SMTS00961
SMHB000557	SMTS01009
SMHB000557	SMTS01027
SMHB000557	SMTS01095
SMHB000557	SMTS01118
SMHB000557	SMTS01416
SMHB000557	SMTS01450
SMHB000557	SMTS01656
SMHB000557	SMTS01666
SMHB000557	SMTS01669
SMHB000557	SMTS01670
SMHB000557	SMTS01692
SMHB000557	SMTS01705
SMHB000557	SMTS01708
SMHB000558	SMTS00042
SMHB000558	SMTS00044
SMHB000558	SMTS00146
SMHB000558	SMTS00152
SMHB000558	SMTS00153
SMHB000558	SMTS00154
SMHB000558	SMTS00155
SMHB000558	SMTS00171
SMHB000558	SMTS00283
SMHB000558	SMTS00285
SMHB000558	SMTS00286
SMHB000558	SMTS00293
SMHB000558	SMTS00295
SMHB000558	SMTS00431
SMHB000558	SMTS00541
SMHB000558	SMTS00779
SMHB000558	SMTS00857
SMHB000558	SMTS00858
SMHB000558	SMTS00859
SMHB000558	SMTS00863
SMHB000558	SMTS01182
SMHB000558	SMTS01231
SMHB000558	SMTS01241
SMHB000558	SMTS01291
SMHB000558	SMTS01299
SMHB000558	SMTS01305
SMHB000558	SMTS01308
SMHB000558	SMTS01453
SMHB000558	SMTS01642
SMHB000558	SMTS01677
SMHB000558	SMTS01678
SMHB000558	SMTS01679
SMHB000558	SMTS01681
SMHB000558	SMTS01687
SMHB000558	SMTS01689
SMHB000558	SMTS02156
SMHB000558	SMTS02157
SMHB000558	SMTS02233
SMHB000559	SMTS00135
SMHB000559	SMTS00137
SMHB000559	SMTS00541
SMHB000559	SMTS00779
SMHB000559	SMTS00881
SMHB000559	SMTS01200
SMHB000559	SMTS01231
SMHB000559	SMTS01453
SMHB000559	SMTS01570
SMHB000559	SMTS01650
SMHB000559	SMTS01651
SMHB000559	SMTS01689
SMHB000559	SMTS01703
SMHB000559	SMTS01814
SMHB000560	SMTS00393
SMHB000560	SMTS00394
SMHB000560	SMTS00395
SMHB000560	SMTS00397
SMHB000560	SMTS00400
SMHB000560	SMTS00435
SMHB000560	SMTS00541
SMHB000560	SMTS00567
SMHB000560	SMTS00568
SMHB000560	SMTS00583
SMHB000560	SMTS00584
SMHB000560	SMTS00585
SMHB000560	SMTS00779
SMHB000560	SMTS01231
SMHB000560	SMTS01453
SMHB000560	SMTS01465
SMHB000560	SMTS01466
SMHB000560	SMTS01467
SMHB000560	SMTS01468
SMHB000560	SMTS01469
SMHB000560	SMTS01476
SMHB000560	SMTS01477
SMHB000560	SMTS01480
SMHB000560	SMTS01481
SMHB000560	SMTS01484
SMHB000560	SMTS01485
SMHB000560	SMTS01486
SMHB000560	SMTS01492
SMHB000560	SMTS01689
SMHB000561	SMTS02082
SMHB000562	SMTS00060
SMHB000562	SMTS00065
SMHB000562	SMTS00283
SMHB000562	SMTS00284
SMHB000562	SMTS00288
SMHB000562	SMTS00289
SMHB000562	SMTS00405
SMHB000562	SMTS00615
SMHB000562	SMTS00620
SMHB000562	SMTS00621
SMHB000562	SMTS00706
SMHB000562	SMTS00709
SMHB000562	SMTS00768
SMHB000562	SMTS00800
SMHB000562	SMTS00931
SMHB000562	SMTS00977
SMHB000562	SMTS00983
SMHB000562	SMTS00995
SMHB000562	SMTS00996
SMHB000562	SMTS01298
SMHB000562	SMTS01311
SMHB000562	SMTS01312
SMHB000562	SMTS01314
SMHB000562	SMTS01315
SMHB000562	SMTS01316
SMHB000562	SMTS01514
SMHB000562	SMTS01586
SMHB000563	SMTS00048
SMHB000563	SMTS00107
SMHB000563	SMTS00130
SMHB000563	SMTS00137
SMHB000563	SMTS00388
SMHB000563	SMTS00717
SMHB000563	SMTS01200
SMHB000563	SMTS01440
SMHB000563	SMTS01570
SMHB000563	SMTS01650
SMHB000563	SMTS01651
SMHB000563	SMTS01703
SMHB000563	SMTS02293
SMHB000563	SMTS02294
SMHB000564	SMTS00024
SMHB000564	SMTS00057
SMHB000564	SMTS00187
SMHB000564	SMTS00211
SMHB000564	SMTS00233
SMHB000564	SMTS00393
SMHB000564	SMTS00404
SMHB000564	SMTS00411
SMHB000564	SMTS00435
SMHB000564	SMTS00567
SMHB000564	SMTS00568
SMHB000564	SMTS00583
SMHB000564	SMTS00584
SMHB000564	SMTS00585
SMHB000564	SMTS00591
SMHB000564	SMTS00597
SMHB000564	SMTS00667
SMHB000564	SMTS00894
SMHB000564	SMTS00906
SMHB000564	SMTS00961
SMHB000564	SMTS00970
SMHB000564	SMTS01000
SMHB000564	SMTS01001
SMHB000564	SMTS01002
SMHB000564	SMTS01003
SMHB000564	SMTS01004
SMHB000564	SMTS01005
SMHB000564	SMTS01006
SMHB000564	SMTS01007
SMHB000564	SMTS01023
SMHB000564	SMTS01028
SMHB000564	SMTS01043
SMHB000564	SMTS01293
SMHB000564	SMTS01331
SMHB000564	SMTS01333
SMHB000564	SMTS01334
SMHB000564	SMTS01335
SMHB000564	SMTS01480
SMHB000564	SMTS01551
SMHB000564	SMTS01552
SMHB000564	SMTS01553
SMHB000564	SMTS01554
SMHB000564	SMTS01567
SMHB000564	SMTS01856
SMHB000564	SMTS02020
SMHB000565	SMTS00035
SMHB000565	SMTS00191
SMHB000565	SMTS00266
SMHB000565	SMTS00274
SMHB000565	SMTS00394
SMHB000565	SMTS00395
SMHB000565	SMTS00397
SMHB000565	SMTS00400
SMHB000565	SMTS00419
SMHB000565	SMTS00425
SMHB000565	SMTS00435
SMHB000565	SMTS00541
SMHB000565	SMTS00779
SMHB000565	SMTS00866
SMHB000565	SMTS01231
SMHB000565	SMTS01453
SMHB000565	SMTS01465
SMHB000565	SMTS01466
SMHB000565	SMTS01467
SMHB000565	SMTS01468
SMHB000565	SMTS01469
SMHB000565	SMTS01476
SMHB000565	SMTS01477
SMHB000565	SMTS01481
SMHB000565	SMTS01484
SMHB000565	SMTS01485
SMHB000565	SMTS01486
SMHB000565	SMTS01492
SMHB000565	SMTS01689
SMHB000566	SMTS00057
SMHB000566	SMTS00068
SMHB000566	SMTS00069
SMHB000566	SMTS00253
SMHB000566	SMTS00389
SMHB000566	SMTS00399
SMHB000566	SMTS00498
SMHB000566	SMTS00549
SMHB000566	SMTS00550
SMHB000566	SMTS00551
SMHB000566	SMTS00554
SMHB000566	SMTS00555
SMHB000566	SMTS00557
SMHB000566	SMTS00559
SMHB000566	SMTS00582
SMHB000566	SMTS00667
SMHB000566	SMTS00755
SMHB000566	SMTS00756
SMHB000566	SMTS00757
SMHB000566	SMTS00843
SMHB000566	SMTS00894
SMHB000566	SMTS00913
SMHB000566	SMTS00914
SMHB000566	SMTS00970
SMHB000566	SMTS00972
SMHB000566	SMTS00976
SMHB000566	SMTS01028
SMHB000566	SMTS01051
SMHB000566	SMTS01056
SMHB000566	SMTS01081
SMHB000566	SMTS01082
SMHB000566	SMTS01148
SMHB000566	SMTS01149
SMHB000566	SMTS01210
SMHB000566	SMTS01211
SMHB000566	SMTS01324
SMHB000566	SMTS01325
SMHB000566	SMTS01326
SMHB000566	SMTS01455
SMHB000566	SMTS01501
SMHB000566	SMTS01551
SMHB000566	SMTS01553
SMHB000566	SMTS01554
SMHB000566	SMTS01683
SMHB000566	SMTS01684
SMHB000566	SMTS01727
SMHB000566	SMTS02056
SMHB000567	SMTS00035
SMHB000567	SMTS00191
SMHB000567	SMTS00347
SMHB000567	SMTS00467
SMHB000567	SMTS00541
SMHB000567	SMTS00779
SMHB000567	SMTS00866
SMHB000567	SMTS01231
SMHB000567	SMTS01453
SMHB000567	SMTS01689
SMHB000567	SMTS02114
SMHB000568	SMTS00023
SMHB000568	SMTS00048
SMHB000568	SMTS00050
SMHB000568	SMTS00137
SMHB000568	SMTS00330
SMHB000568	SMTS00338
SMHB000568	SMTS00340
SMHB000568	SMTS00388
SMHB000568	SMTS00558
SMHB000568	SMTS00717
SMHB000568	SMTS00742
SMHB000568	SMTS00752
SMHB000568	SMTS00762
SMHB000568	SMTS01152
SMHB000568	SMTS01200
SMHB000568	SMTS01265
SMHB000568	SMTS01266
SMHB000568	SMTS01267
SMHB000568	SMTS01269
SMHB000568	SMTS01440
SMHB000568	SMTS01443
SMHB000568	SMTS01570
SMHB000568	SMTS01650
SMHB000568	SMTS01651
SMHB000568	SMTS01703
SMHB000568	SMTS01813
SMHB000568	SMTS01867
SMHB000568	SMTS01972
SMHB000569	SMTS00035
SMHB000569	SMTS00129
SMHB000569	SMTS00131
SMHB000569	SMTS00137
SMHB000569	SMTS00139
SMHB000569	SMTS00191
SMHB000569	SMTS00283
SMHB000569	SMTS00284
SMHB000569	SMTS00289
SMHB000569	SMTS00351
SMHB000569	SMTS00414
SMHB000569	SMTS00501
SMHB000569	SMTS00519
SMHB000569	SMTS00800
SMHB000569	SMTS00866
SMHB000569	SMTS00928
SMHB000569	SMTS00983
SMHB000569	SMTS01200
SMHB000569	SMTS01298
SMHB000569	SMTS01329
SMHB000569	SMTS01336
SMHB000569	SMTS01341
SMHB000569	SMTS01342
SMHB000569	SMTS01343
SMHB000569	SMTS01350
SMHB000569	SMTS01416
SMHB000569	SMTS01570
SMHB000569	SMTS01586
SMHB000569	SMTS01608
SMHB000569	SMTS01610
SMHB000569	SMTS01650
SMHB000569	SMTS01651
SMHB000569	SMTS01703
SMHB000569	SMTS01813
SMHB000569	SMTS01888
SMHB000570	SMTS00012
SMHB000570	SMTS00067
SMHB000570	SMTS00105
SMHB000570	SMTS00128
SMHB000570	SMTS00321
SMHB000570	SMTS00411
SMHB000570	SMTS00436
SMHB000570	SMTS00501
SMHB000570	SMTS00518
SMHB000570	SMTS00522
SMHB000570	SMTS00591
SMHB000570	SMTS00642
SMHB000570	SMTS00651
SMHB000570	SMTS00652
SMHB000570	SMTS00654
SMHB000570	SMTS00712
SMHB000570	SMTS00798
SMHB000570	SMTS00816
SMHB000570	SMTS00817
SMHB000570	SMTS00882
SMHB000570	SMTS00950
SMHB000570	SMTS00951
SMHB000570	SMTS01009
SMHB000570	SMTS01023
SMHB000570	SMTS01121
SMHB000570	SMTS01122
SMHB000570	SMTS01125
SMHB000570	SMTS01126
SMHB000570	SMTS01127
SMHB000570	SMTS01132
SMHB000570	SMTS01133
SMHB000570	SMTS01134
SMHB000570	SMTS01135
SMHB000570	SMTS01293
SMHB000570	SMTS01416
SMHB000570	SMTS01441
SMHB000570	SMTS01683
SMHB000570	SMTS01684
SMHB000570	SMTS01692
SMHB000570	SMTS01705
SMHB000570	SMTS01708
SMHB000570	SMTS01763
SMHB000570	SMTS01785
SMHB000570	SMTS01856
SMHB000570	SMTS02108
SMHB000570	SMTS02330
SMHB000571	SMTS00057
SMHB000571	SMTS00094
SMHB000571	SMTS00134
SMHB000571	SMTS00192
SMHB000571	SMTS00194
SMHB000571	SMTS00258
SMHB000571	SMTS00510
SMHB000571	SMTS00667
SMHB000571	SMTS00894
SMHB000571	SMTS00970
SMHB000571	SMTS01028
SMHB000571	SMTS01344
SMHB000571	SMTS01345
SMHB000571	SMTS01349
SMHB000571	SMTS01551
SMHB000571	SMTS01553
SMHB000571	SMTS01554
SMHB000571	SMTS01889
SMHB000572	SMTS00057
SMHB000572	SMTS00510
SMHB000572	SMTS00667
SMHB000572	SMTS00894
SMHB000572	SMTS00970
SMHB000572	SMTS01028
SMHB000572	SMTS01344
SMHB000572	SMTS01345
SMHB000572	SMTS01551
SMHB000572	SMTS01553
SMHB000572	SMTS01554
SMHB000572	SMTS01889
SMHB000573	SMTS00067
SMHB000573	SMTS00266
SMHB000573	SMTS00274
SMHB000573	SMTS00419
SMHB000573	SMTS00425
SMHB000573	SMTS00518
SMHB000573	SMTS00712
SMHB000573	SMTS00797
SMHB000573	SMTS00816
SMHB000573	SMTS00817
SMHB000573	SMTS00828
SMHB000573	SMTS00950
SMHB000573	SMTS00951
SMHB000573	SMTS01121
SMHB000573	SMTS01122
SMHB000573	SMTS01125
SMHB000573	SMTS01126
SMHB000573	SMTS01127
SMHB000573	SMTS01132
SMHB000573	SMTS01133
SMHB000573	SMTS01134
SMHB000573	SMTS01135
SMHB000573	SMTS01336
SMHB000573	SMTS01341
SMHB000573	SMTS01342
SMHB000573	SMTS01343
SMHB000573	SMTS01346
SMHB000573	SMTS01360
SMHB000573	SMTS01361
SMHB000573	SMTS01441
SMHB000573	SMTS01457
SMHB000573	SMTS01683
SMHB000573	SMTS01684
SMHB000574	SMTS00118
SMHB000574	SMTS00229
SMHB000574	SMTS00296
SMHB000574	SMTS00430
SMHB000574	SMTS00545
SMHB000574	SMTS00546
SMHB000574	SMTS00548
SMHB000574	SMTS00549
SMHB000574	SMTS00550
SMHB000574	SMTS00551
SMHB000574	SMTS00555
SMHB000574	SMTS00642
SMHB000574	SMTS00718
SMHB000574	SMTS00803
SMHB000574	SMTS00804
SMHB000574	SMTS00805
SMHB000574	SMTS00811
SMHB000574	SMTS00812
SMHB000574	SMTS01014
SMHB000574	SMTS01058
SMHB000574	SMTS01118
SMHB000574	SMTS01367
SMHB000574	SMTS01599
SMHB000574	SMTS01690
SMHB000574	SMTS01717
SMHB000574	SMTS01739
SMHB000574	SMTS01943
SMHB000574	SMTS02054
SMHB000574	SMTS02203
SMHB000574	SMTS02235
SMHB000575	SMTS00405
SMHB000575	SMTS00549
SMHB000575	SMTS00550
SMHB000575	SMTS00551
SMHB000575	SMTS00555
SMHB000575	SMTS00762
SMHB000575	SMTS00768
SMHB000575	SMTS00931
SMHB000575	SMTS00977
SMHB000575	SMTS01265
SMHB000575	SMTS01266
SMHB000575	SMTS01267
SMHB000575	SMTS01269
SMHB000576	SMTS00046
SMHB000576	SMTS00047
SMHB000576	SMTS00065
SMHB000576	SMTS00161
SMHB000576	SMTS00164
SMHB000576	SMTS00165
SMHB000576	SMTS00167
SMHB000576	SMTS00168
SMHB000576	SMTS00169
SMHB000576	SMTS00240
SMHB000576	SMTS00706
SMHB000576	SMTS00709
SMHB000576	SMTS00760
SMHB000576	SMTS00789
SMHB000576	SMTS00790
SMHB000576	SMTS00829
SMHB000576	SMTS00896
SMHB000576	SMTS00990
SMHB000576	SMTS00992
SMHB000576	SMTS00996
SMHB000576	SMTS01097
SMHB000576	SMTS01514
SMHB000576	SMTS01584
SMHB000576	SMTS01661
SMHB000576	SMTS01693
SMHB000577	SMTS00068
SMHB000577	SMTS00069
SMHB000577	SMTS00215
SMHB000577	SMTS00253
SMHB000577	SMTS00283
SMHB000577	SMTS00284
SMHB000577	SMTS00289
SMHB000577	SMTS00294
SMHB000577	SMTS00379
SMHB000577	SMTS00611
SMHB000577	SMTS00755
SMHB000577	SMTS00756
SMHB000577	SMTS00757
SMHB000577	SMTS00800
SMHB000577	SMTS00983
SMHB000577	SMTS00988
SMHB000577	SMTS01170
SMHB000577	SMTS01171
SMHB000577	SMTS01175
SMHB000577	SMTS01210
SMHB000577	SMTS01211
SMHB000577	SMTS01298
SMHB000577	SMTS01318
SMHB000577	SMTS01319
SMHB000577	SMTS01586
SMHB000577	SMTS01641
SMHB000578	SMTS00217
SMHB000578	SMTS00279
SMHB000578	SMTS00414
SMHB000578	SMTS00749
SMHB000578	SMTS01593
SMHB000578	SMTS01718
SMHB000578	SMTS01728
SMHB000578	SMTS01935
SMHB000578	SMTS01996
SMHB000578	SMTS02062
SMHB000578	SMTS02111
SMHB000578	SMTS02141
SMHB000578	SMTS02208
SMHB000579	SMTS00067
SMHB000579	SMTS00391
SMHB000579	SMTS00542
SMHB000579	SMTS00600
SMHB000579	SMTS00718
SMHB000579	SMTS00797
SMHB000579	SMTS00803
SMHB000579	SMTS00805
SMHB000579	SMTS00811
SMHB000579	SMTS00912
SMHB000579	SMTS00932
SMHB000579	SMTS01336
SMHB000579	SMTS01339
SMHB000579	SMTS01341
SMHB000579	SMTS01342
SMHB000579	SMTS01343
SMHB000579	SMTS01346
SMHB000579	SMTS01360
SMHB000579	SMTS01361
SMHB000579	SMTS01608
SMHB000579	SMTS01610
SMHB000579	SMTS01683
SMHB000579	SMTS01684
SMHB000580	SMTS00024
SMHB000580	SMTS00025
SMHB000580	SMTS00045
SMHB000580	SMTS00057
SMHB000580	SMTS00096
SMHB000580	SMTS00102
SMHB000580	SMTS00138
SMHB000580	SMTS00213
SMHB000580	SMTS00238
SMHB000580	SMTS00254
SMHB000580	SMTS00309
SMHB000580	SMTS00389
SMHB000580	SMTS00393
SMHB000580	SMTS00435
SMHB000580	SMTS00501
SMHB000580	SMTS00549
SMHB000580	SMTS00550
SMHB000580	SMTS00551
SMHB000580	SMTS00555
SMHB000580	SMTS00562
SMHB000580	SMTS00563
SMHB000580	SMTS00564
SMHB000580	SMTS00577
SMHB000580	SMTS00578
SMHB000580	SMTS00579
SMHB000580	SMTS00582
SMHB000580	SMTS00591
SMHB000580	SMTS00600
SMHB000580	SMTS00604
SMHB000580	SMTS00617
SMHB000580	SMTS00619
SMHB000580	SMTS00652
SMHB000580	SMTS00653
SMHB000580	SMTS00657
SMHB000580	SMTS00667
SMHB000580	SMTS00674
SMHB000580	SMTS00680
SMHB000580	SMTS00879
SMHB000580	SMTS00893
SMHB000580	SMTS00894
SMHB000580	SMTS00910
SMHB000580	SMTS00911
SMHB000580	SMTS00916
SMHB000580	SMTS00925
SMHB000580	SMTS00926
SMHB000580	SMTS00962
SMHB000580	SMTS00965
SMHB000580	SMTS00966
SMHB000580	SMTS00967
SMHB000580	SMTS00969
SMHB000580	SMTS00970
SMHB000580	SMTS00976
SMHB000580	SMTS01025
SMHB000580	SMTS01028
SMHB000580	SMTS01107
SMHB000580	SMTS01113
SMHB000580	SMTS01189
SMHB000580	SMTS01260
SMHB000580	SMTS01324
SMHB000580	SMTS01325
SMHB000580	SMTS01326
SMHB000580	SMTS01349
SMHB000580	SMTS01364
SMHB000580	SMTS01388
SMHB000580	SMTS01416
SMHB000580	SMTS01417
SMHB000580	SMTS01477
SMHB000580	SMTS01480
SMHB000580	SMTS01481
SMHB000580	SMTS01489
SMHB000580	SMTS01501
SMHB000580	SMTS01502
SMHB000580	SMTS01551
SMHB000580	SMTS01553
SMHB000580	SMTS01554
SMHB000580	SMTS01566
SMHB000580	SMTS01698
SMHB000581	SMTS00057
SMHB000581	SMTS00211
SMHB000581	SMTS00331
SMHB000581	SMTS00438
SMHB000581	SMTS00439
SMHB000581	SMTS00447
SMHB000581	SMTS00496
SMHB000581	SMTS00499
SMHB000581	SMTS00541
SMHB000581	SMTS00554
SMHB000581	SMTS00556
SMHB000581	SMTS00557
SMHB000581	SMTS00559
SMHB000581	SMTS00560
SMHB000581	SMTS00591
SMHB000581	SMTS00605
SMHB000581	SMTS00652
SMHB000581	SMTS00656
SMHB000581	SMTS00667
SMHB000581	SMTS00713
SMHB000581	SMTS00779
SMHB000581	SMTS00853
SMHB000581	SMTS00863
SMHB000581	SMTS00894
SMHB000581	SMTS00956
SMHB000581	SMTS00958
SMHB000581	SMTS00961
SMHB000581	SMTS00962
SMHB000581	SMTS00970
SMHB000581	SMTS01028
SMHB000581	SMTS01056
SMHB000581	SMTS01148
SMHB000581	SMTS01149
SMHB000581	SMTS01231
SMHB000581	SMTS01357
SMHB000581	SMTS01453
SMHB000581	SMTS01551
SMHB000581	SMTS01552
SMHB000581	SMTS01553
SMHB000581	SMTS01554
SMHB000581	SMTS01571
SMHB000581	SMTS01682
SMHB000581	SMTS01689
SMHB000581	SMTS01882
SMHB000581	SMTS01883
SMHB000581	SMTS02020
SMHB000582	SMTS00023
SMHB000582	SMTS00048
SMHB000582	SMTS00090
SMHB000582	SMTS00128
SMHB000582	SMTS00137
SMHB000582	SMTS00150
SMHB000582	SMTS00160
SMHB000582	SMTS00162
SMHB000582	SMTS00172
SMHB000582	SMTS00174
SMHB000582	SMTS00340
SMHB000582	SMTS00388
SMHB000582	SMTS00492
SMHB000582	SMTS00526
SMHB000582	SMTS00527
SMHB000582	SMTS00531
SMHB000582	SMTS00533
SMHB000582	SMTS00717
SMHB000582	SMTS00749
SMHB000582	SMTS00793
SMHB000582	SMTS00903
SMHB000582	SMTS00975
SMHB000582	SMTS01200
SMHB000582	SMTS01351
SMHB000582	SMTS01440
SMHB000582	SMTS01570
SMHB000582	SMTS01650
SMHB000582	SMTS01651
SMHB000582	SMTS01703
SMHB000582	SMTS01867
SMHB000582	SMTS01972
SMHB000583	SMTS00094
SMHB000583	SMTS00137
SMHB000583	SMTS00192
SMHB000583	SMTS00194
SMHB000583	SMTS00330
SMHB000583	SMTS00338
SMHB000583	SMTS00558
SMHB000583	SMTS01152
SMHB000583	SMTS01200
SMHB000583	SMTS01570
SMHB000583	SMTS01650
SMHB000583	SMTS01651
SMHB000583	SMTS01703
SMHB000583	SMTS01813
SMHB000584	SMTS00035
SMHB000584	SMTS00139
SMHB000584	SMTS00191
SMHB000584	SMTS00280
SMHB000584	SMTS00283
SMHB000584	SMTS00284
SMHB000584	SMTS00289
SMHB000584	SMTS00347
SMHB000584	SMTS00348
SMHB000584	SMTS00467
SMHB000584	SMTS00468
SMHB000584	SMTS00470
SMHB000584	SMTS00473
SMHB000584	SMTS00541
SMHB000584	SMTS00779
SMHB000584	SMTS00800
SMHB000584	SMTS00866
SMHB000584	SMTS00983
SMHB000584	SMTS01110
SMHB000584	SMTS01116
SMHB000584	SMTS01231
SMHB000584	SMTS01298
SMHB000584	SMTS01365
SMHB000584	SMTS01366
SMHB000584	SMTS01392
SMHB000584	SMTS01453
SMHB000584	SMTS01586
SMHB000584	SMTS01598
SMHB000584	SMTS01689
SMHB000584	SMTS01750
SMHB000585	SMTS00104
SMHB000585	SMTS00394
SMHB000585	SMTS00395
SMHB000585	SMTS00397
SMHB000585	SMTS00400
SMHB000585	SMTS00435
SMHB000585	SMTS00455
SMHB000585	SMTS00541
SMHB000585	SMTS00549
SMHB000585	SMTS00550
SMHB000585	SMTS00551
SMHB000585	SMTS00555
SMHB000585	SMTS00739
SMHB000585	SMTS00776
SMHB000585	SMTS00779
SMHB000585	SMTS00930
SMHB000585	SMTS00977
SMHB000585	SMTS00978
SMHB000585	SMTS01027
SMHB000585	SMTS01231
SMHB000585	SMTS01285
SMHB000585	SMTS01321
SMHB000585	SMTS01453
SMHB000585	SMTS01465
SMHB000585	SMTS01466
SMHB000585	SMTS01467
SMHB000585	SMTS01468
SMHB000585	SMTS01469
SMHB000585	SMTS01476
SMHB000585	SMTS01477
SMHB000585	SMTS01481
SMHB000585	SMTS01484
SMHB000585	SMTS01485
SMHB000585	SMTS01486
SMHB000585	SMTS01492
SMHB000585	SMTS01689
SMHB000586	SMTS00266
SMHB000586	SMTS00274
SMHB000586	SMTS00419
SMHB000586	SMTS00425
SMHB000586	SMTS00462
SMHB000586	SMTS00466
SMHB000586	SMTS00535
SMHB000586	SMTS00647
SMHB000586	SMTS00648
SMHB000586	SMTS01010
SMHB000586	SMTS01296
SMHB000586	SMTS01515
SMHB000586	SMTS01518
SMHB000586	SMTS01561
SMHB000586	SMTS01624
SMHB000586	SMTS01625
SMHB000586	SMTS01626
SMHB000586	SMTS01666
SMHB000586	SMTS01670
SMHB000586	SMTS01711
SMHB000586	SMTS01912
SMHB000586	SMTS02133
SMHB000587	SMTS00057
SMHB000587	SMTS00096
SMHB000587	SMTS00102
SMHB000587	SMTS00183
SMHB000587	SMTS00201
SMHB000587	SMTS00226
SMHB000587	SMTS00238
SMHB000587	SMTS00281
SMHB000587	SMTS00380
SMHB000587	SMTS00496
SMHB000587	SMTS00610
SMHB000587	SMTS00652
SMHB000587	SMTS00653
SMHB000587	SMTS00667
SMHB000587	SMTS00764
SMHB000587	SMTS00894
SMHB000587	SMTS00911
SMHB000587	SMTS00926
SMHB000587	SMTS00970
SMHB000587	SMTS01028
SMHB000587	SMTS01069
SMHB000587	SMTS01240
SMHB000587	SMTS01317
SMHB000587	SMTS01357
SMHB000587	SMTS01439
SMHB000587	SMTS01551
SMHB000587	SMTS01553
SMHB000587	SMTS01554
SMHB000587	SMTS01624
SMHB000587	SMTS01625
SMHB000587	SMTS01626
SMHB000587	SMTS01645
SMHB000587	SMTS01646
SMHB000587	SMTS01648
SMHB000587	SMTS01649
SMHB000587	SMTS01707
SMHB000587	SMTS02046
SMHB000587	SMTS02054
SMHB000587	SMTS02069
SMHB000588	SMTS00187
SMHB000588	SMTS00233
SMHB000588	SMTS00319
SMHB000588	SMTS00394
SMHB000588	SMTS00395
SMHB000588	SMTS00397
SMHB000588	SMTS00400
SMHB000588	SMTS00435
SMHB000588	SMTS00502
SMHB000588	SMTS00503
SMHB000588	SMTS00541
SMHB000588	SMTS00565
SMHB000588	SMTS00568
SMHB000588	SMTS00581
SMHB000588	SMTS00583
SMHB000588	SMTS00584
SMHB000588	SMTS00585
SMHB000588	SMTS00587
SMHB000588	SMTS00590
SMHB000588	SMTS00597
SMHB000588	SMTS00779
SMHB000588	SMTS00833
SMHB000588	SMTS00915
SMHB000588	SMTS00944
SMHB000588	SMTS00956
SMHB000588	SMTS00959
SMHB000588	SMTS00960
SMHB000588	SMTS00961
SMHB000588	SMTS01009
SMHB000588	SMTS01120
SMHB000588	SMTS01231
SMHB000588	SMTS01453
SMHB000588	SMTS01455
SMHB000588	SMTS01465
SMHB000588	SMTS01466
SMHB000588	SMTS01467
SMHB000588	SMTS01468
SMHB000588	SMTS01469
SMHB000588	SMTS01476
SMHB000588	SMTS01477
SMHB000588	SMTS01481
SMHB000588	SMTS01484
SMHB000588	SMTS01485
SMHB000588	SMTS01486
SMHB000588	SMTS01492
SMHB000588	SMTS01599
SMHB000588	SMTS01683
SMHB000588	SMTS01684
SMHB000588	SMTS01689
SMHB000588	SMTS01705
SMHB000588	SMTS01708
SMHB000588	SMTS01807
SMHB000588	SMTS01996
SMHB000589	SMTS00045
SMHB000589	SMTS00053
SMHB000589	SMTS00055
SMHB000589	SMTS00081
SMHB000589	SMTS00096
SMHB000589	SMTS00102
SMHB000589	SMTS00138
SMHB000589	SMTS00506
SMHB000589	SMTS00528
SMHB000589	SMTS00642
SMHB000589	SMTS00651
SMHB000589	SMTS00657
SMHB000589	SMTS00662
SMHB000589	SMTS00663
SMHB000589	SMTS00674
SMHB000589	SMTS00869
SMHB000589	SMTS00870
SMHB000589	SMTS00871
SMHB000589	SMTS00926
SMHB000589	SMTS00962
SMHB000589	SMTS01101
SMHB000589	SMTS01104
SMHB000589	SMTS01105
SMHB000589	SMTS01130
SMHB000589	SMTS01139
SMHB000589	SMTS01349
SMHB000589	SMTS01566
SMHB000589	SMTS01731
SMHB000589	SMTS02022
SMHB000589	SMTS02335
SMHB000590	SMTS00005
SMHB000590	SMTS00013
SMHB000590	SMTS00023
SMHB000590	SMTS00081
SMHB000590	SMTS00096
SMHB000590	SMTS00102
SMHB000590	SMTS00138
SMHB000590	SMTS00172
SMHB000590	SMTS00174
SMHB000590	SMTS00226
SMHB000590	SMTS00322
SMHB000590	SMTS00340
SMHB000590	SMTS00422
SMHB000590	SMTS00506
SMHB000590	SMTS00520
SMHB000590	SMTS00606
SMHB000590	SMTS00651
SMHB000590	SMTS00657
SMHB000590	SMTS00662
